task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,actual_days,profit_margin,efficiency_ratio,rework_ratio,cost_per_hour,revenue_per_hour,total_effort,profit_per_hour,delivery_days_actual,delivery_speed,ai_usage_bin
T00068,Client_G,P033,mid,Design,dev,senior,2,4.0,high,0,hourly,2026-03-16,2026-03-22,5.0,1,9.33,7.42,0.36,True,1,1,1.88,70.01,646.11,841.71,-195.6,user_107,2026-03-16,draft,briefing,JIRA-74046,true,v4,6,-0.3027348284347866,0.7952840300107181,0.2015005359056806,90.2154340836013,69.2508038585209,11.21,-17.44870651204282,6,1.2,low_medium
T00069,Client_A,P050,mid,Media,ticket,mid,5,1.0,medium,0,fixed,2026-02-16,2026-02-20,5.0,0,13.17,9.95,0.52,True,1,1,2.47,67.82,1396.0,333.37,1062.63,user_016,2026-02-20,review,execution,JIRA-96433,true,v1,4,0.7611962750716333,0.7555049354593774,0.18754745634016706,25.31283219438117,105.99848139711466,15.64,67.94309462915602,4,0.8,medium_high
T00070,Client_H,P027,mid,Media,report,senior,2,5.0,high,0,fixed,2025-07-27,2025-07-31,3.0,1,7.14,4.67,0.47,True,1,0,1.51,87.64,840.04,600.86,239.17999999999995,user_051,2025-08-04,delivered,briefing,,false,v2,4,0.284724536926813,0.65406162464986,0.211484593837535,84.15406162464987,117.65266106442577,8.65,27.650867052023113,4,1.3333333333333333,medium_high
T00071,Client_E,P058,mid,Content,ad,mid,5,2.0,medium,1,fixed,2025-12-28,2026-01-01,3.0,1,8.5,5.39,0.34,True,3,2,5.36,54.54,1122.23,699.04,423.19000000000005,user_045,2026-01-04,in_progress,execution,JIRA-80587,false,v1,4,0.3770973864537573,0.6341176470588235,0.6305882352941177,82.24,132.02705882352942,13.86,30.53318903318904,4,1.3333333333333333,low_medium
T00072,Client_D,P050,high,Content,release,junior,2,4.0,low,0,fixed,2026-04-23,2026-04-27,2.0,1,14.17,8.92,0.35,True,2,3,0.85,59.33,1477.9,577.64,900.2600000000001,user_087,2026-05-02,review,execution,JIRA-56405,true,v2,4,0.6091481155693891,0.629498941425547,0.059985885673959065,40.76499647141849,104.29781227946366,15.02,59.937416777629835,4,2.0,low_medium
T00073,Client_F,P038,mid,Media,release,mid,4,1.0,high,0,hourly,2026-01-05,2026-01-09,2.0,1,27.13,18.93,0.59,True,3,1,4.58,58.65,2336.16,1292.42,1043.7399999999998,user_034,2026-01-06,review,briefing,JIRA-44752,false,v2,4,0.4467759057598794,0.6977515665315149,0.16881680796166607,47.63803907113896,86.10984150387026,31.71,32.91516871649321,4,2.0,medium_high
T00074,Client_F,P030,mid,SEO,dev,mid,2,1.0,low,0,hourly,2026-04-27,2026-05-02,7.0,0,19.12,10.98,0.21,True,3,1,4.65,61.06,954.85,1312.91,-358.06000000000006,user_012,2026-05-05,in_progress,execution,JIRA-21038,true,v3,5,-0.37499083625700375,0.5742677824267782,0.2432008368200837,68.6668410041841,49.93985355648535,23.770000000000003,-15.063525452250737,5,0.7142857142857143,low_medium
T00075,Client_A,P020,mid,Design,article,junior,4,2.0,medium,0,hourly,2026-01-17,2026-01-24,2.0,1,12.33,9.58,0.35,True,2,2,1.95,64.15,1270.46,535.55,734.9100000000001,user_005,2026-01-25,review,client_review,JIRA-91362,true,v2,7,0.5784597704768352,0.7769667477696675,0.15815085158150852,43.43471208434712,103.03811841038119,14.28,51.46428571428572,7,3.5,low_medium
T00076,Client_F,P049,mid,Media,dev,senior,2,3.0,high,0,hourly,2026-04-23,2026-04-26,5.0,0,8.12,5.96,0.33,True,1,2,1.93,71.09,714.08,438.34,275.74000000000007,user_104,2026-05-01,delivered,client_review,JIRA-63179,true,v3,3,0.3861472103965943,0.7339901477832513,0.23768472906403942,53.98275862068966,87.9408866995074,10.049999999999999,27.43681592039802,3,0.6,low_medium
T00077,Client_E,P017,mid,Media,ad,mid,4,4.0,medium,0,fixed,2025-12-27,2026-01-01,3.0,1,7.68,5.38,0.41,True,3,0,0.99,78.76,1033.26,592.23,441.03,user_064,2025-12-29,delivered,client_review,JIRA-41793,false,v2,5,0.4268335172173509,0.7005208333333334,0.12890625,77.11328125,134.5390625,8.67,50.86851211072664,5,1.6666666666666667,medium_high
T00078,Client_E,P026,high,Content,ad,junior,2,4.0,medium,0,hourly,2025-12-04,2025-12-10,3.0,1,9.06,6.84,0.35,True,0,2,0.63,68.16,629.56,306.03,323.53,user_053,2025-12-09,review,execution,,true,v3,6,0.513898595844717,0.7549668874172185,0.0695364238410596,33.77814569536423,69.4878587196468,9.690000000000001,33.38802889576883,6,2.0,low_medium
T00079,Client_U,P035,low,Design,design,mid,2,5.0,low,0,hourly,2026-02-01,2026-02-03,10.0,0,14.77,11.01,0.22,True,0,0,1.23,73.33,1297.71,913.96,383.75,user_099,2026-02-04,in_progress,client_review,JIRA-28113,false,v2,2,0.29571321789922245,0.7454299255247122,0.08327691266079892,61.87948544346649,87.86120514556534,16.0,23.984375,2,0.2,low_medium
T00080,Client_G,P014,low,Design,article,senior,4,3.0,low,0,hourly,2025-09-06,2025-09-12,5.0,1,5.5,3.44,0.43,True,3,1,1.03,83.26,452.37,432.72,19.649999999999977,user_080,2025-09-08,in_progress,execution,JIRA-98341,false,v4,6,0.043437893759533074,0.6254545454545455,0.18727272727272729,78.67636363636365,82.24909090909091,6.53,3.0091883614088784,6,1.2,medium_high
T00081,Client_A,P013,high,Content,ad,senior,4,5.0,medium,1,fixed,2025-12-10,2025-12-16,5.0,1,8.74,5.33,0.41,True,3,0,3.37,86.41,1553.94,696.5,857.44,user_065,2025-12-13,in_progress,briefing,JIRA-93385,true,final,6,0.5517844961838939,0.6098398169336384,0.38558352402745993,79.69107551487414,177.79633867276888,12.11,70.80429397192404,6,1.2,medium_high
T00082,Client_E,P027,mid,SEO,ticket,junior,3,2.0,medium,1,hourly,2025-12-03,2025-12-08,3.0,1,10.7,8.88,0.48,True,2,0,2.6550000000000002,68.17,691.72,420.51,271.21000000000004,user_022,2025-12-11,in_progress,finalized,JIRA-24665,false,v3,5,0.3920806106517088,0.829906542056075,0.24813084112149536,39.300000000000004,64.64672897196262,13.355,20.307749906402098,5,1.6666666666666667,medium_high
T00083,Client_D,P063,low,SEO,ticket,junior,4,5.0,medium,0,hourly,2026-05-16,2026-05-20,5.0,0,10.49,4.01,0.27,True,2,1,0.85,66.4,439.64,380.5,59.13999999999999,user_007,2026-05-24,in_progress,briefing,JIRA-38625,unknown,v3,4,0.13451915203348194,0.38226882745471874,0.08102955195424213,36.27264061010486,41.91039084842707,11.34,5.215167548500881,4,0.8,low_medium
T00084,Client_C,P059,high,SEO,article,mid,4,2.0,low,0,value_based,2025-07-31,2025-08-06,2.0,1,17.29,15.0,0.4,True,6,0,1.45,63.65,812.22,1298.55,-486.3299999999999,user_065,2025-08-02,in_progress,client_review,JIRA-21906,false,v2,6,-0.5987663440939646,0.8675534991324465,0.08386350491613649,75.1041064198959,46.97628687102372,18.74,-25.951440768409817,6,3.0,medium_high
T00085,Client_D,P033,low,Design,ticket,mid,2,3.0,medium,0,hourly,2025-12-16,2025-12-21,7.0,0,12.36,5.46,0.22,True,2,2,1.07,61.67,630.38,860.13,-229.75,user_056,2025-12-23,review,client_review,,true,v4,5,-0.36446270503505823,0.441747572815534,0.0865695792880259,69.58980582524272,51.00161812297735,13.43,-17.107222635889798,5,0.7142857142857143,low_medium
T00086,Client_F,P017,mid,SEO,ticket,mid,4,2.0,medium,0,fixed,2026-04-27,2026-05-05,5.0,1,4.76,2.4,0.09,False,6,0,4.54,77.91,910.83,380.16,530.6700000000001,user_081,2026-04-29,draft,qa,JIRA-93512,false,v3,8,0.5826224432660322,0.5042016806722689,0.9537815126050421,79.86554621848741,191.35084033613447,9.3,57.061290322580646,8,1.6,low
T00087,Client_C,P035,high,SEO,article,mid,1,3.0,medium,0,fixed,2025-12-21,2025-12-25,7.0,0,12.67,8.09,0.13,False,1,0,1.03,81.04,328.42,690.72,-362.3,user_119,2025-12-23,delivered,finalized,JIRA-16551,unknown,v3,4,-1.1031605870531636,0.638516179952644,0.08129439621152329,54.516179952644045,25.921073401736386,13.7,-26.44525547445256,4,0.5714285714285714,low
T00088,Client_C,P046,mid,Content,ticket,mid,3,4.0,high,0,hourly,2026-03-30,2026-04-05,3.0,1,4.63,3.12,0.71,True,2,3,2.51,72.48,310.11,355.18,-45.06999999999999,user_048,2026-03-31,in_progress,execution,JIRA-67423,true,v1,6,-0.14533552610364062,0.6738660907127431,0.5421166306695464,76.71274298056156,66.97840172786178,7.14,-6.312324929971988,6,2.0,high
T00089,Client_B,P052,mid,Media,ticket,mid,4,4.0,low,1,fixed,2025-10-05,2025-10-06,7.0,0,10.99,6.55,0.56,True,4,2,3.02,55.63,1307.51,915.07,392.44,user_065,2025-10-08,delivered,briefing,JIRA-84070,true,v2,1,0.30014301993866205,0.5959963603275705,0.2747952684258417,83.2638762511374,118.97270245677889,14.01,28.011420413990006,1,0.14285714285714285,medium_high
T00090,Client_G,P021,mid,Content,article,mid,2,4.0,high,0,hourly,2025-09-30,2025-10-06,7.0,0,7.46,7.46,0.13,False,1,2,1.65,62.85,603.16,329.37,273.79,user_028,2025-10-03,delivered,finalized,JIRA-68195,unknown,v2,6,0.45392598978712123,1.0,0.22117962466487934,44.1514745308311,80.85254691689008,9.11,30.05378704720088,6,0.8571428571428571,low
T00091,Client_C,P041,low,SEO,report,junior,3,4.0,high,0,hourly,2025-12-09,2025-12-13,7.0,0,17.29,12.5,0.32,True,3,1,0.92,71.91,1268.31,1154.22,114.08999999999992,user_037,2025-12-14,archived,finalized,JIRA-78622,true,v2,4,0.08995434870023884,0.7229612492770388,0.05320994794679006,66.7565066512435,73.35511856564489,18.21,6.265238879736404,4,0.5714285714285714,low_medium
T00092,Client_C,P044,high,SEO,report,junior,5,1.0,medium,0,value_based,2025-07-24,2025-07-30,3.0,1,17.89,12.5,0.41,True,4,4,2.64,58.41,2617.42,1117.16,1500.26,user_113,2025-08-02,in_progress,client_review,JIRA-70821,false,v4,6,0.5731827524814512,0.698714365567356,0.1475684740078256,62.4460592509782,146.30631637786473,20.53,73.0764734534827,6,2.0,medium_high
T00093,Client_G,P037,low,Content,dev,junior,3,2.0,high,0,fixed,2025-11-30,2025-12-04,2.0,1,9.45,6.1,0.34,True,5,2,3.26,52.78,1243.25,324.43,918.82,user_077,2025-12-03,delivered,briefing,JIRA-18246,true,v1,4,0.7390468530062337,0.6455026455026455,0.344973544973545,34.331216931216936,131.56084656084658,12.709999999999999,72.29110936270654,4,2.0,low_medium
T00094,Client_A,P044,low,SEO,design,mid,2,5.0,medium,0,fixed,2025-10-03,2025-10-07,5.0,0,24.15,13.24,0.32,True,6,1,2.61,68.17,894.31,1719.44,-825.1300000000001,user_117,2025-10-09,delivered,finalized,JIRA-72159,true,v3,4,-0.9226442732385863,0.54824016563147,0.10807453416149068,71.19834368530022,37.03146997929607,26.759999999999998,-30.834454409566522,4,0.8,low_medium
T00095,Client_G,P026,mid,Content,ad,mid,4,4.0,high,0,fixed,2025-07-25,2025-07-30,7.0,0,7.97,4.33,0.32,True,4,2,1.3,73.44,947.01,544.77,402.24,user_011,2025-07-27,delivered,finalized,JIRA-55184,true,v4,5,0.4247473627522413,0.5432873274780426,0.16311166875784192,68.35257214554579,118.82183186951067,9.27,43.3915857605178,5,0.7142857142857143,low_medium
T00096,Client_E,P004,high,Content,report,junior,4,4.0,high,1,hourly,2025-10-19,2025-10-23,7.0,0,8.52,5.77,0.55,True,2,0,3.98,75.88,497.99,582.65,-84.65999999999997,user_052,2025-10-25,in_progress,finalized,JIRA-67078,unknown,final,4,-0.17000341372316707,0.6772300469483568,0.4671361502347418,68.38615023474179,58.44953051643193,12.5,-6.7727999999999975,4,0.5714285714285714,medium_high
T00097,Client_B,P053,high,Media,report,senior,2,5.0,medium,0,hourly,2025-08-07,2025-08-14,3.0,1,3.45,1.9,0.11,False,1,1,0.61,100.0,242.38,332.61,-90.23000000000002,user_066,2025-08-12,delivered,qa,JIRA-84703,false,final,7,-0.37226668867068247,0.5507246376811593,0.17681159420289855,96.40869565217392,70.25507246376812,4.0600000000000005,-22.224137931034484,7,2.3333333333333335,low
T00098,Client_E,P023,mid,Content,report,senior,2,1.0,high,0,value_based,2025-10-31,2025-11-08,3.0,1,24.56,15.46,0.19,False,2,0,0.0,85.29,1066.0,2236.53,-1170.5300000000002,user_025,2025-11-01,delivered,finalized,JIRA-53014,true,v2,8,-1.0980581613508444,0.6294788273615636,0.0,91.06392508143324,43.40390879478828,24.56,-47.66001628664496,8,2.6666666666666665,low
T00099,Client_H,P017,mid,Design,release,mid,3,4.0,high,0,hourly,2025-10-12,2025-10-19,7.0,0,20.027582802704973,14.02,0.14,False,1,3,2.75,61.46,1531.38,1147.89,383.49,user_034,2025-10-12,in_progress,qa,,true,final,7,0.25042118873173214,0.7000345542501727,0.13731062939999822,57.3154539570778,76.46354605475246,22.777582802704973,16.836290458110344,7,1.0,low
T00100,Client_H,P012,high,Design,report,mid,1,3.0,high,1,hourly,2026-05-04,2026-05-08,7.0,0,6.07,5.17,0.67,True,1,0,5.62,56.51,162.95,578.93,-415.98,user_055,2026-05-09,in_progress,qa,JIRA-44864,true,final,4,-2.552807609696226,0.8517298187808896,0.9258649093904447,95.37561779242174,26.845140032948926,11.690000000000001,-35.58426005132592,4,0.5714285714285714,high
T00101,Client_E,P063,mid,Design,design,mid,5,5.0,medium,0,fixed,2025-12-06,2025-12-11,2.0,1,13.7,8.32,0.51,True,2,2,1.0,66.04,1411.38,846.58,564.8000000000001,user_011,2025-12-14,review,client_review,JIRA-50228,false,v4,5,0.40017571454888123,0.6072992700729928,0.07299270072992702,61.79416058394161,103.02043795620439,14.7,38.421768707483,5,2.5,medium_high
T00102,Client_C,P026,mid,Design,report,junior,2,4.0,medium,0,fixed,2025-11-20,2025-11-21,2.0,0,8.53,5.63,0.59,True,6,1,0.86,72.6,884.71,483.87,400.84,user_025,2025-11-22,review,finalized,JIRA-63281,false,v2,1,0.4530750189327576,0.6600234466588512,0.10082063305978899,56.725674091441974,103.71746776084409,9.389999999999999,42.68796592119276,1,0.5,medium_high
T00103,Client_H,P029,mid,Content,ad,mid,1,5.0,medium,0,fixed,2026-01-03,2026-01-10,7.0,0,5.08,2.78,0.52,True,0,0,1.67,87.94,538.72,207.94,330.78000000000003,user_095,2026-01-11,blocked,briefing,JIRA-92025,false,v2,7,0.614010989010989,0.5472440944881889,0.32874015748031493,40.93307086614173,106.04724409448819,6.75,49.00444444444445,7,1.0,medium_high
T00104,Client_E,P013,high,Media,design,mid,2,3.0,medium,0,fixed,2025-07-06,2025-07-08,2.0,0,11.49,10.88,0.47,True,0,1,1.11,75.18,1003.63,629.02,374.61,user_023,2025-07-07,review,qa,JIRA-75506,false,v1,2,0.373255084044917,0.946910356832028,0.09660574412532638,54.7449956483899,87.34812880765884,12.6,29.730952380952385,2,1.0,medium_high
T00105,Client_H,P063,mid,Media,ad,mid,3,1.0,high,0,hourly,2026-02-18,2026-02-23,3.0,1,7.51,5.257259502418797,0.08,False,4,2,0.0,70.43,1588.92,472.46,1116.46,user_101,2026-02-19,review,finalized,,false,v3,5,0.7026533746192383,0.7000345542501727,0.0,62.91078561917443,211.57390146471374,7.51,148.6631158455393,5,1.6666666666666667,low
T00106,Client_F,P053,mid,SEO,design,mid,3,1.0,high,0,fixed,2026-04-14,2026-04-21,5.0,1,31.72,20.55,0.11,False,3,1,3.14,55.88,1060.22,1768.59,-708.3699999999999,user_032,2026-04-14,delivered,qa,JIRA-16715,false,v2,7,-0.6681349153949179,0.6478562421185372,0.09899117276166457,55.75630517023959,33.42433795712484,34.86,-20.320424555364312,7,1.4,low
T00107,Client_G,P031,low,Media,article,mid,3,3.0,high,0,hourly,2025-08-30,2025-09-04,10.0,0,12.41,9.16,0.6,True,8,1,2.35,63.39,1067.22,955.4,111.82000000000004,user_117,2025-09-08,in_progress,briefing,JIRA-98495,true,v3,5,0.10477689698468923,0.7381144238517324,0.18936341659951653,76.98630136986301,85.99677679290895,14.76,7.575880758807591,5,0.5,high
T00108,Client_G,P017,mid,Design,ticket,mid,2,2.0,medium,0,value_based,2026-03-26,2026-03-30,5.0,0,4.3,1.45,0.59,True,3,3,3.18,72.66,244.67,217.05,27.619999999999976,user_089,2026-04-01,review,qa,JIRA-33031,false,final,4,0.11288674541218775,0.3372093023255814,0.7395348837209303,50.47674418604652,56.9,7.48,3.692513368983954,4,0.8,medium_high
T00109,Client_A,P035,low,Content,design,junior,4,5.0,low,0,fixed,2026-03-10,2026-03-11,3.0,0,9.96,9.96,0.54,True,2,1,1.55,71.3,1168.05,560.67,607.38,user_110,2026-03-18,delivered,execution,JIRA-39211,true,v3,1,0.5199948632335945,1.0,0.15562248995983935,56.292168674698786,117.27409638554215,11.510000000000002,52.76976542137271,1,0.3333333333333333,medium_high
T00110,Client_H,P036,high,SEO,dev,senior,2,4.0,medium,0,fixed,2025-07-05,2025-07-12,2.0,1,18.85,11.03,0.21,True,4,1,0.0,62.35,1185.87,1634.69,-448.82000000000016,user_108,2025-07-13,in_progress,briefing,JIRA-95213,false,v1,7,-0.3784731884607927,0.5851458885941644,0.0,86.7209549071618,62.910875331564974,18.85,-23.810079575596824,7,3.5,low_medium
T00111,Client_F,P024,mid,Content,ad,mid,4,4.0,medium,0,fixed,2026-01-16,2026-01-19,2.0,1,10.86,6.73,0.37,True,4,0,1.47,86.71,857.09,456.39,400.7000000000001,user_019,2026-01-24,archived,qa,JIRA-52709,false,v1,3,0.46751216325006717,0.6197053406998159,0.13535911602209946,42.02486187845304,78.92173112338858,12.33,32.497972424979736,3,1.5,low_medium
T00112,Client_A,P023,high,Media,ad,junior,3,2.0,high,0,hourly,2025-09-27,2025-10-04,3.0,1,5.21,4.29,0.34,True,5,0,3.88,62.36,446.38,261.64,184.74,user_066,2025-10-03,delivered,client_review,JIRA-16329,true,v2,7,0.41386262825395403,0.8234165067178503,0.744721689059501,50.21880998080614,85.67754318618042,9.09,20.323432343234323,7,2.3333333333333335,low_medium
T00113,Client_E,P014,low,Media,article,senior,2,4.0,low,0,value_based,2025-11-07,2025-11-11,3.0,1,4.2,3.16,0.66,True,6,0,0.0,65.43,1003.65,268.06,735.5899999999999,user_020,2025-11-09,review,client_review,JIRA-83458,true,final,4,0.7329148607582324,0.7523809523809524,0.0,63.82380952380952,238.9642857142857,4.2,175.14047619047616,4,1.3333333333333333,high
T00114,Client_R,P013,mid,Media,release,junior,2,3.0,low,0,fixed,2025-10-31,2025-11-03,2.0,1,9.36,4.96,0.52,True,1,1,0.78,71.0,1121.42,483.84,637.5800000000002,user_047,2025-11-05,in_progress,briefing,JIRA-72265,false,v2,3,0.5685470207415599,0.5299145299145299,0.08333333333333334,51.69230769230769,119.80982905982907,10.139999999999999,62.87771203155821,3,1.5,medium_high
T00115,Client_H,P033,high,Content,report,mid,4,2.0,high,0,hourly,2026-02-12,2026-02-16,7.0,0,15.79,11.27,0.47,True,6,1,5.28,57.05,1490.05,1129.1,360.9500000000001,user_074,2026-02-17,delivered,execution,JIRA-77194,false,v1,4,0.2422401932821047,0.7137428752374921,0.33438885370487653,71.50728309056365,94.3666877770741,21.07,17.13099193165639,4,0.5714285714285714,medium_high
T00116,Client_F,P046,low,SEO,report,junior,3,3.0,low,0,hourly,2025-10-20,2025-10-25,3.0,1,13.91,11.78,0.14,False,1,2,1.68,59.98,1388.87,606.94,781.9299999999998,user_065,2025-10-22,in_progress,client_review,,true,v1,5,0.5629972567626919,0.8468727534148094,0.1207764198418404,43.633357296908706,99.8468727534148,15.59,50.155869146889025,5,1.6666666666666667,low
T00117,Client_G,P051,low,SEO,release,junior,3,3.0,low,0,value_based,2025-07-18,2025-07-21,3.0,0,26.56,12.45,0.05,False,5,1,0.87,58.68,1373.5,1009.2,364.3,user_003,2025-07-22,review,briefing,JIRA-85988,false,v2,3,0.2652348016017474,0.46875,0.03275602409638555,37.996987951807235,51.71310240963856,27.43,13.281079110462997,3,1.0,low
T00118,Client_H,P038,high,SEO,design,mid,1,5.0,low,0,hourly,2026-02-25,2026-03-03,2.0,1,6.1,4.78,0.09,False,3,1,1.2,83.42,448.04,297.77,150.27000000000004,user_017,2026-03-05,delivered,execution,JIRA-17792,true,v1,6,0.33539416123560406,0.7836065573770493,0.19672131147540983,48.81475409836066,73.44918032786886,7.3,20.584931506849323,6,3.0,low
T00119,Client_C,P012,low,Media,release,senior,3,4.0,high,0,value_based,2025-08-31,2025-09-02,3.0,0,29.92,18.03,0.29,True,7,0,1.79,72.0,1515.22,1461.29,53.930000000000064,user_029,2025-09-03,delivered,client_review,JIRA-24262,unknown,v1,2,0.03559219123295631,0.6026069518716578,0.059826203208556146,48.839906417112296,50.64237967914438,31.71,1.7007253232418815,2,0.6666666666666666,low_medium
T00120,Client_A,P042,low,Media,ad,junior,2,3.0,medium,1,hourly,2026-02-15,2026-02-19,10.0,0,11.65,8.87,0.13,False,6,1,3.87,41.98,959.04,475.65,483.39,user_084,2026-02-15,in_progress,execution,JIRA-72567,true,v2,4,0.5040352852852853,0.7613733905579398,0.3321888412017167,40.828326180257505,82.32103004291845,15.52,31.14626288659794,4,0.4,low
T00121,Client_A,P011,high,Content,release,senior,3,3.0,medium,0,hourly,2025-11-01,2025-11-01,10.0,0,10.67,7.59,0.54,True,2,1,1.65,73.49,891.84,520.27,371.5700000000001,user_095,2025-11-05,delivered,briefing,JIRA-40023,true,v2,0,0.4166330283458917,0.711340206185567,0.15463917525773196,48.76007497656982,83.58388003748829,12.32,30.159902597402606,0,0.0,medium_high
T00122,Client_H,P050,high,Design,dev,senior,1,4.0,medium,0,hourly,2025-08-04,2025-08-08,2.0,1,11.21,6.23,0.41,True,3,0,0.55,79.04,468.18,812.89,-344.71,user_062,2025-08-13,draft,briefing,JIRA-82819,false,v1,4,-0.7362766457345465,0.5557537912578056,0.04906333630686887,72.51471900089206,41.764495985727024,11.760000000000002,-29.312074829931966,4,2.0,medium_high
T00123,Client_G,P036,low,Media,report,mid,3,3.0,high,0,hourly,2025-12-03,2025-12-09,3.0,1,19.16,12.12,0.22,True,6,1,0.9,38.5,1376.07,1336.74,39.32999999999993,user_064,2025-12-03,in_progress,client_review,JIRA-19599,false,final,6,0.028581394841832124,0.6325678496868475,0.04697286012526096,69.76722338204593,71.81993736951983,20.06,1.9606181455633065,6,2.0,low_medium
T00124,Client_J,P012,mid,Media,release,senior,3,4.0,high,0,fixed,2025-07-20,2025-07-24,10.0,0,9.24,7.79,0.77,True,6,0,1.66,57.98,1584.07,643.37,940.7,user_001,2025-07-29,review,finalized,JIRA-63366,false,v1,4,0.5938500192541997,0.8430735930735931,0.17965367965367965,69.62878787878788,171.43614718614717,10.9,86.30275229357798,4,0.4,high
T00125,Client_A,P015,mid,Design,ticket,mid,4,3.0,high,1,fixed,2025-11-14,2025-11-19,5.0,1,12.35,9.62,0.21,True,5,1,2.87,67.36,1007.45,1014.03,-6.579999999999927,user_081,2025-11-18,in_progress,qa,JIRA-69985,false,final,5,-0.006531341505781853,0.7789473684210526,0.23238866396761135,82.1076923076923,81.5748987854251,15.219999999999999,-0.4323258869907968,5,1.0,low_medium
